question_id,subject,domain_group,redux_error_type,b_published,b_early_cohort,b_recent_cohort,b_random_cohort_a,b_random_cohort_b
mmlu_anatomy_row_131,anatomy,STEM,ok,-1.6874527,-1.1794093,-1.9094375,-1.8866076,-1.6976017
mmlu_anatomy_row_132,anatomy,STEM,ok,-0.40405837,0.3453002,-0.42543253,0.2961538,0.20811914
mmlu_anatomy_row_133,anatomy,STEM,ok,-1.4224411,-1.3084478,-1.4895461,-1.0873625,-1.0196743
mmlu_anatomy_row_134,anatomy,STEM,,-1.5096037,-0.47628617,-1.3075014,-0.79634047,-0.9203989
mmlu_astronomy_row_0,astronomy,STEM,,-1.7460649,-1.8419267,-1.6191835,-1.4227544,-1.4842899
mmlu_astronomy_row_1,astronomy,STEM,,-1.341471,-0.9988952,-1.2776293,-0.98895043,-0.9607645
mmlu_astronomy_row_2,astronomy,STEM,ok,-1.3126117,-1.1397332,-1.3460683,-1.082841,-1.0002911
mmlu_astronomy_row_3,astronomy,STEM,ok,-0.3378628,1.0923738,-0.2107885,-0.24765785,0.018436095
mmlu_astronomy_row_4,astronomy,STEM,ok,-1.3712562,-0.93428826,-1.5765575,-1.0681769,-0.9750294
mmlu_astronomy_row_5,astronomy,STEM,ok,-1.4797361,-1.1178833,-1.5946336,-1.5116963,-1.5598758
mmlu_astronomy_row_6,astronomy,STEM,ok,-1.4463407,-1.3551188,-1.5780466,-1.2035661,-1.00884
mmlu_astronomy_row_7,astronomy,STEM,,-1.5231783,-0.6911957,-1.575867,-0.85342926,-0.89923126
mmlu_astronomy_row_8,astronomy,STEM,,0.5477572,0.5960673,1.2699789,0.52963305,1.0679467
mmlu_astronomy_row_9,astronomy,STEM,ok,-0.5159659,0.13785411,-0.39367604,-0.17709322,-0.08924058
mmlu_astronomy_row_10,astronomy,STEM,wrong_groundtruth,-0.65554386,-0.16918032,-0.6112647,-0.35699606,0.025370939
mmlu_astronomy_row_11,astronomy,STEM,ok,-1.3617891,-1.0513943,-1.2930632,-1.1029893,-1.0870744
mmlu_astronomy_row_12,astronomy,STEM,ok,-1.9692016,-1.9364395,-1.9282147,-1.3795565,-1.7667813
mmlu_astronomy_row_13,astronomy,STEM,,-1.4982479,-1.1063926,-1.5552468,-1.4293888,-1.1955513
mmlu_astronomy_row_14,astronomy,STEM,,-1.5064032,-1.7611917,-1.4822891,-1.4905351,-1.2890394
mmlu_astronomy_row_15,astronomy,STEM,ok,-1.2506183,-1.3073937,-1.1364053,-1.1383942,-0.90689266
mmlu_astronomy_row_16,astronomy,STEM,ok,-1.6177399,-1.4610552,-1.698482,-1.6205887,-1.7692839
mmlu_astronomy_row_17,astronomy,STEM,ok,-0.4087573,-0.13208723,-0.086195,0.25941882,0.15437411
mmlu_astronomy_row_18,astronomy,STEM,ok,-1.3181573,-0.5496545,-1.4912438,-0.90888137,-1.3698057
mmlu_astronomy_row_19,astronomy,STEM,ok,0.8691117,2.4785473,0.14453538,1.4669522,1.3683277
mmlu_astronomy_row_20,astronomy,STEM,,-1.4644306,-1.0366505,-1.6341162,-1.3317984,-1.1368943
mmlu_astronomy_row_21,astronomy,STEM,ok,-0.6839732,0.1519865,-0.75613207,-0.5670602,-0.15282427
mmlu_astronomy_row_22,astronomy,STEM,,-0.81160235,-0.12842709,-0.8450206,-0.7862017,-0.52721846
mmlu_astronomy_row_23,astronomy,STEM,,-1.3884588,-1.3242259,-1.3514011,-1.2299902,-1.4693824
mmlu_astronomy_row_24,astronomy,STEM,ok,-0.39973226,-0.16671224,-0.27717465,0.016381992,0.29076117
mmlu_astronomy_row_25,astronomy,STEM,ok,-0.7580269,-0.73418343,-0.5979631,-0.30815074,-0.571943
mmlu_astronomy_row_26,astronomy,STEM,,3.6019487,3.0451205,1.5667514,3.112389,2.2250462
mmlu_astronomy_row_27,astronomy,STEM,ok,-1.1537453,-0.7484115,-1.1287191,-1.0784346,-0.8589454
mmlu_astronomy_row_28,astronomy,STEM,,4.8495097,2.045672,3.3843966,3.4220436,2.7192369
mmlu_astronomy_row_29,astronomy,STEM,ok,-0.7135532,0.20072009,-0.81094193,-0.49207693,-0.17363334
mmlu_astronomy_row_30,astronomy,STEM,ok,-1.158586,-0.7619926,-1.1195716,-1.0069903,-0.7838582
mmlu_astronomy_row_31,astronomy,STEM,ok,-1.0390248,-1.1357329,-0.99439967,-0.5815259,-1.0540794
mmlu_astronomy_row_32,astronomy,STEM,ok,-1.359332,-0.7582495,-1.5462793,-1.0276157,-1.1242408
mmlu_astronomy_row_33,astronomy,STEM,,-2.2728324,0.05987493,-1.5477637,-0.9070072,-1.1111914
mmlu_astronomy_row_34,astronomy,STEM,ok,-1.3538585,-1.193378,-1.380374,-1.3842894,-1.0669744
mmlu_astronomy_row_35,astronomy,STEM,ok,-1.434271,-1.0606309,-1.4760259,-1.276141,-1.1979549
mmlu_astronomy_row_36,astronomy,STEM,ok,-1.9654229,-1.6299012,-1.9862051,-1.5959233,-1.8405471
mmlu_astronomy_row_37,astronomy,STEM,ok,-1.6095374,-1.6928234,-1.5831164,-1.6248654,-1.3627673
mmlu_astronomy_row_38,astronomy,STEM,ok,-0.867757,-0.18317625,-0.7992136,-0.694745,-0.39530903
mmlu_astronomy_row_39,astronomy,STEM,,-0.6752725,0.7886553,-0.664781,-0.2426516,-0.017116494
mmlu_astronomy_row_40,astronomy,STEM,,-1.2690704,-1.0031886,-1.2443774,-0.8466117,-0.9078091
mmlu_astronomy_row_41,astronomy,STEM,ok,-1.5349659,-1.1485856,-1.6576468,-1.5005664,-1.1826704
mmlu_astronomy_row_42,astronomy,STEM,ok,4.0659227,2.7060804,4.940675,2.4683666,3.312594
mmlu_astronomy_row_43,astronomy,STEM,ok,6.3666205,3.2807865,5.2783537,3.3465042,3.5386918
mmlu_astronomy_row_44,astronomy,STEM,,-0.3749482,1.3493228,-0.21161339,0.21148247,0.38401234
mmlu_astronomy_row_45,astronomy,STEM,ok,-1.1018455,-0.8380397,-1.0011421,-0.92470926,-0.94932
mmlu_astronomy_row_46,astronomy,STEM,,-1.5883464,-1.4555342,-1.7496364,-1.4703236,-1.5340238
mmlu_astronomy_row_47,astronomy,STEM,ok,0.08887197,-0.042801283,0.8802104,0.57957906,0.42910394
mmlu_astronomy_row_48,astronomy,STEM,,-0.5878277,-0.09385436,-0.3915387,-0.18153745,-0.04790198
mmlu_astronomy_row_49,astronomy,STEM,ok,-1.5412618,-1.5797642,-1.6471313,-1.5694635,-1.572316
mmlu_astronomy_row_50,astronomy,STEM,ok,4.48614,2.7525208,5.003914,2.4161575,3.1499915
mmlu_astronomy_row_51,astronomy,STEM,,1.0409158,2.4579399,1.872011,0.94295394,1.6336597
mmlu_astronomy_row_52,astronomy,STEM,ok,-0.6248437,-0.27322373,-0.40358153,-0.4509071,-0.08622277
mmlu_astronomy_row_53,astronomy,STEM,ok,5.1614738,0.268586,3.937184,3.0460174,2.2715597
mmlu_astronomy_row_54,astronomy,STEM,,0.016197495,-0.22084966,0.3265656,0.6158483,0.25420314
mmlu_astronomy_row_55,astronomy,STEM,ok,-1.3134879,-1.2127583,-1.2713062,-1.3615992,-1.0639242
mmlu_astronomy_row_56,astronomy,STEM,,-1.5700957,-1.3448036,-1.6952926,-1.530712,-1.5055318
mmlu_astronomy_row_57,astronomy,STEM,,1.3921127,0.045725085,1.2983756,1.2256215,1.0750144
mmlu_astronomy_row_58,astronomy,STEM,ok,-0.6125828,-0.54806614,-0.2747131,-0.047373556,-0.21733755
mmlu_astronomy_row_59,astronomy,STEM,ok,-1.2563589,-0.9400718,-1.3261627,-0.74631697,-0.9288957
mmlu_astronomy_row_60,astronomy,STEM,ok,-0.32138726,-0.52079666,0.13429236,-0.069921136,0.15343116
mmlu_astronomy_row_61,astronomy,STEM,,-1.5427,-1.1625626,-1.6687132,-1.4076357,-1.2987115
mmlu_astronomy_row_62,astronomy,STEM,ok,-1.6935089,-1.7167284,-2.0277681,-1.733973,-1.549324
mmlu_astronomy_row_63,astronomy,STEM,,0.37467262,-0.046277374,1.9000016,0.5993942,0.7627366
mmlu_astronomy_row_64,astronomy,STEM,,-0.8696662,-0.43571594,-0.8396332,-0.5767464,-0.68293726
mmlu_astronomy_row_65,astronomy,STEM,,-0.7314547,-0.36542168,-0.6626556,-0.3792154,-0.47528648
mmlu_astronomy_row_66,astronomy,STEM,ok,-0.42797354,-0.6600147,-0.035417438,-0.0721651,-0.30326113
mmlu_astronomy_row_67,astronomy,STEM,ok,-0.44139874,-1.2711374,0.24092439,0.04512088,-0.16299428
mmlu_astronomy_row_68,astronomy,STEM,,0.030306783,-0.1380496,0.5528276,0.47753248,0.55167586
mmlu_astronomy_row_69,astronomy,STEM,,-0.86935836,-0.28025216,-0.77500576,-1.0627902,-0.19954188
mmlu_astronomy_row_70,astronomy,STEM,,-1.6613401,-1.6164186,-1.7068887,-1.9276639,-1.5880945
mmlu_astronomy_row_71,astronomy,STEM,,-1.3204044,-0.99555093,-1.3793,-0.91904515,-1.1644162
mmlu_astronomy_row_72,astronomy,STEM,ok,-0.70961195,-0.37705973,-0.62317216,-0.30628148,-0.19608688
mmlu_astronomy_row_73,astronomy,STEM,ok,-1.5311099,-1.1552209,-1.625426,-1.4669969,-1.3713868
mmlu_astronomy_row_74,astronomy,STEM,ok,0.8386848,0.8214565,1.8300693,1.4750768,1.2813215
mmlu_astronomy_row_75,astronomy,STEM,,-2.4354608,-1.1176379,-1.605307,-1.3130087,-0.82640445
mmlu_astronomy_row_76,astronomy,STEM,ok,-2.0769315,-1.9333662,-2.4969501,-1.2776315,-1.7101455
mmlu_astronomy_row_77,astronomy,STEM,no_correct_answer,4.451253,0.63562167,2.5201576,2.5100083,1.6636845
mmlu_astronomy_row_78,astronomy,STEM,ok,-1.1930704,-1.4298238,-1.0995185,-0.5984186,-1.025873
mmlu_astronomy_row_79,astronomy,STEM,,-0.44503415,-0.3108842,-0.18652853,0.10553186,0.14782889
mmlu_astronomy_row_80,astronomy,STEM,ok,0.1073505,0.5896577,0.45782733,0.2969684,0.5375939
mmlu_astronomy_row_81,astronomy,STEM,,-1.1860039,-0.8548602,-1.120806,-0.9524372,-0.89448285
mmlu_astronomy_row_82,astronomy,STEM,ok,-2.074279,-1.8746442,-2.2226043,-2.1300735,-2.0362945
mmlu_astronomy_row_83,astronomy,STEM,ok,-1.246296,-1.1238128,-1.1476084,-1.0358684,-0.77631754
mmlu_astronomy_row_84,astronomy,STEM,ok,-1.3002536,-1.0690122,-1.1764206,-0.6865492,-1.2680335
mmlu_astronomy_row_85,astronomy,STEM,ok,-2.1766884,-1.8586919,-2.4465578,-1.7197003,-1.7868696
mmlu_astronomy_row_86,astronomy,STEM,,-1.6399006,-1.5953255,-1.6852351,-1.6549467,-1.7931803
mmlu_astronomy_row_87,astronomy,STEM,ok,-0.5907116,-0.17311299,-0.5058992,-0.14739046,-0.23943846
mmlu_astronomy_row_88,astronomy,STEM,ok,4.0571404,1.0833015,3.7163053,2.5303082,2.3043497
mmlu_astronomy_row_89,astronomy,STEM,bad_question_clarity,-1.6656064,-1.5096736,-1.8297684,-1.7584983,-1.5658717
mmlu_astronomy_row_90,astronomy,STEM,bad_options_clarity,3.9181402,2.5357442,2.3960605,2.6783032,2.667067
mmlu_astronomy_row_91,astronomy,STEM,bad_question_clarity,1.1594282,2.9011698,1.5644453,1.4689444,1.8054996
mmlu_astronomy_row_92,astronomy,STEM,ok,-1.7378209,-1.5094924,-1.66023,-1.7583014,-1.6631799
mmlu_astronomy_row_93,astronomy,STEM,ok,4.3169174,2.3125267,3.275221,3.1207964,2.6465325
mmlu_astronomy_row_94,astronomy,STEM,,6.6319146,2.6316273,5.6705117,3.649414,3.6423604
mmlu_astronomy_row_95,astronomy,STEM,ok,-1.2555233,-1.2163823,-1.2969241,-1.2272612,-1.0308537
mmlu_astronomy_row_96,astronomy,STEM,ok,-0.98803157,-0.18723802,-1.0394486,-0.8631893,-0.8320876
mmlu_astronomy_row_97,astronomy,STEM,ok,-1.1876181,-0.037028283,-1.4789273,-1.1511543,-0.7969405
mmlu_astronomy_row_98,astronomy,STEM,ok,2.7060099,1.6320931,1.9599149,2.0595431,1.590927
mmlu_astronomy_row_99,astronomy,STEM,ok,-0.6829987,-0.37556556,-0.5875146,-0.4607028,-0.23605944
mmlu_astronomy_row_100,astronomy,STEM,,-1.843531,-0.93899286,-1.9482969,-1.1086254,-1.5044965
mmlu_astronomy_row_101,astronomy,STEM,ok,0.82125014,2.1284294,1.371539,1.5879093,0.996943
mmlu_astronomy_row_102,astronomy,STEM,ok,-0.6698371,-0.1543121,-0.61961365,-0.30207574,-0.4783795
mmlu_astronomy_row_103,astronomy,STEM,ok,-1.5194035,-1.6310639,-1.525035,-1.4559948,-1.2620091
mmlu_astronomy_row_104,astronomy,STEM,,0.3399649,1.750897,0.45268226,0.8018904,1.0407245
mmlu_astronomy_row_105,astronomy,STEM,,-1.4962372,-0.99204093,-1.3692592,-1.1291707,-0.9667658
mmlu_astronomy_row_106,astronomy,STEM,,-1.809527,-1.4333923,-1.6504374,-1.5697819,-1.7946249
mmlu_astronomy_row_107,astronomy,STEM,ok,5.0825033,3.0771158,4.612806,2.9831214,3.4340584
mmlu_astronomy_row_108,astronomy,STEM,ok,-0.64407074,0.29868388,-0.6910869,-0.30071026,-0.3292538
mmlu_astronomy_row_109,astronomy,STEM,,-1.0809022,-1.2753494,-0.99662584,-0.85829526,-0.896327
mmlu_astronomy_row_110,astronomy,STEM,ok,-1.5391295,-1.5875418,-1.5691074,-1.3526092,-1.5153326
mmlu_astronomy_row_111,astronomy,STEM,ok,-0.7218408,0.40453342,-0.8925472,-0.7493758,-0.12587446
mmlu_astronomy_row_112,astronomy,STEM,,-0.90871006,-0.89548224,-1.0152519,-0.66288835,-0.62409085
mmlu_astronomy_row_113,astronomy,STEM,ok,-0.3433031,1.5421381,-0.38171718,-0.09087646,0.26407987
mmlu_astronomy_row_114,astronomy,STEM,ok,-0.6753324,-0.82148194,-0.27064613,-0.29507947,-0.6056138
mmlu_astronomy_row_115,astronomy,STEM,ok,-0.9397417,-0.14875308,-1.0824826,-0.6029018,-0.63076866
mmlu_astronomy_row_116,astronomy,STEM,ok,-0.36980924,0.2809857,-0.2924771,-0.19983183,0.10268837
mmlu_astronomy_row_117,astronomy,STEM,ok,-0.88925624,-0.52449405,-0.8319879,-0.68045735,-0.5500327
mmlu_astronomy_row_118,astronomy,STEM,ok,-1.9474163,-2.2539124,-1.8457175,-1.7407757,-2.0218854
mmlu_astronomy_row_119,astronomy,STEM,bad_options_clarity,3.480373,2.709543,3.475526,2.5358224,2.9674852
mmlu_astronomy_row_120,astronomy,STEM,ok,-0.09933783,0.019601667,0.40679634,0.2252984,0.29376057
mmlu_astronomy_row_121,astronomy,STEM,,-1.3064572,-1.1093254,-1.3405634,-1.1552666,-0.9879386
mmlu_astronomy_row_122,astronomy,STEM,ok,-0.3465181,-0.3737356,0.1279765,0.015183469,-0.12305526
mmlu_astronomy_row_123,astronomy,STEM,ok,-0.7314978,0.18530871,-0.8347583,-0.30010664,-0.16782925
mmlu_astronomy_row_124,astronomy,STEM,ok,-1.6082426,-1.1228861,-1.8276284,-1.6998767,-1.518279
mmlu_astronomy_row_125,astronomy,STEM,,-1.385691,-0.84558606,-1.4720049,-1.213747,-1.0598377
mmlu_astronomy_row_126,astronomy,STEM,,1.1286643,0.7056768,1.45917,1.0510979,1.4351648
mmlu_astronomy_row_127,astronomy,STEM,ok,-1.3326926,-0.96831286,-1.3724443,-1.2462143,-1.2153815
mmlu_astronomy_row_128,astronomy,STEM,ok,-1.297736,-0.8981389,-1.3063974,-1.0492425,-1.1299044
mmlu_astronomy_row_129,astronomy,STEM,ok,-0.7073407,-0.24544518,-0.55966544,-0.23284532,-0.028036462
mmlu_astronomy_row_130,astronomy,STEM,ok,0.03903881,1.0943317,0.31300402,0.57145,0.28465235
mmlu_astronomy_row_131,astronomy,STEM,ok,0.14252372,-0.90060747,0.25055248,0.41350362,0.44782925
mmlu_astronomy_row_132,astronomy,STEM,ok,-1.166461,-0.86474246,-1.117794,-0.88161486,-0.86281174
mmlu_astronomy_row_133,astronomy,STEM,ok,-1.1493766,-0.78148216,-1.1719381,-1.0921142,-1.0375999
mmlu_astronomy_row_134,astronomy,STEM,ok,-1.111191,-0.69423443,-1.0783626,-0.615611,-0.8092667
mmlu_astronomy_row_135,astronomy,STEM,ok,1.3700731,1.9455187,3.3333144,1.2607255,1.8739383
mmlu_astronomy_row_136,astronomy,STEM,ok,-0.06494079,0.17508228,0.3764223,0.6407398,0.46995252
mmlu_astronomy_row_137,astronomy,STEM,ok,-1.4111986,-0.9879749,-1.555044,-1.2636338,-1.0241126
mmlu_astronomy_row_138,astronomy,STEM,ok,-1.1273704,1.6095821,-1.3784834,-0.7204935,-1.070099
mmlu_astronomy_row_139,astronomy,STEM,,-1.3363713,-1.0940785,-1.2773951,-1.2806122,-1.4154463
mmlu_astronomy_row_140,astronomy,STEM,ok,-0.6768104,0.20420316,-0.5549888,-0.32430324,-0.4312915
mmlu_astronomy_row_141,astronomy,STEM,,-0.9967652,-0.689776,-0.87513053,-0.9537128,-0.71419996
mmlu_astronomy_row_142,astronomy,STEM,ok,-0.0340706,0.117880784,0.46075568,0.44713408,0.3488089
mmlu_astronomy_row_143,astronomy,STEM,ok,-2.1086679,-2.0481086,-2.1740158,-2.0410783,-2.120469
mmlu_astronomy_row_144,astronomy,STEM,,-1.5101153,-1.539291,-1.4793835,-1.4724075,-1.259213
mmlu_astronomy_row_145,astronomy,STEM,,-1.4153353,-1.1023517,-1.4708781,-1.2542261,-1.1704594
mmlu_astronomy_row_146,astronomy,STEM,ok,-1.0384184,-0.88682073,-0.96386856,-0.55208147,-0.74370193
mmlu_astronomy_row_147,astronomy,STEM,ok,-0.18850105,0.82166785,0.042841595,0.21386972,0.60591316
mmlu_astronomy_row_148,astronomy,STEM,ok,-0.37481046,-0.02743778,-0.2374202,0.08482668,0.36213663
mmlu_astronomy_row_149,astronomy,STEM,,-1.3179443,-1.3974013,-1.1247723,-0.6576582,-0.8752549
mmlu_astronomy_row_150,astronomy,STEM,ok,-1.1559957,-0.37114942,-1.2892406,-1.0357015,-0.93113345
mmlu_astronomy_row_151,astronomy,STEM,ok,0.43558508,2.1725483,0.5563654,1.0727422,1.012809
mmlu_business_ethics_row_0,business_ethics,Non-STEM,ok,-0.07957674,1.1717685,0.2914991,-0.1010394,0.2642572
mmlu_business_ethics_row_1,business_ethics,Non-STEM,ok,-1.5330733,-1.1804457,-1.7668525,-1.5510917,-1.2888275
mmlu_business_ethics_row_2,business_ethics,Non-STEM,ok,-0.442972,-0.36853078,-0.11248027,0.20238371,0.12173615
mmlu_business_ethics_row_3,business_ethics,Non-STEM,ok,-1.1100528,-0.3969275,-1.132847,-1.0413758,-0.8384903
mmlu_business_ethics_row_4,business_ethics,Non-STEM,ok,-1.500115,-1.338688,-1.6174283,-1.6165259,-1.2653346
mmlu_business_ethics_row_5,business_ethics,Non-STEM,ok,-0.9794628,-0.7992884,-0.88656265,-0.47383735,-0.97993106
mmlu_business_ethics_row_6,business_ethics,Non-STEM,expert,4.205713,2.3166997,3.9121618,2.1330009,2.620503
mmlu_business_ethics_row_7,business_ethics,Non-STEM,ok,-1.575844,-1.7102765,-1.4106369,-1.2834629,-1.7159271
mmlu_business_ethics_row_8,business_ethics,Non-STEM,ok,5.101089,3.071907,3.5631661,2.7474182,2.8039112
mmlu_business_ethics_row_9,business_ethics,Non-STEM,ok,-0.58879524,0.26244137,-0.4945244,0.08137063,0.05914123
mmlu_business_ethics_row_10,business_ethics,Non-STEM,ok,-1.966674,0.10748616,-1.7450411,-1.5126668,-0.96512896
mmlu_business_ethics_row_11,business_ethics,Non-STEM,ok,-0.29968327,-0.4980186,0.35578674,-0.1146781,-0.017309109
mmlu_business_ethics_row_12,business_ethics,Non-STEM,ok,-1.03087,-0.6098971,-1.0643233,-0.8969717,-0.6820897
mmlu_business_ethics_row_13,business_ethics,Non-STEM,ok,-1.6044933,-1.3379309,-1.7300422,-1.7078117,-1.2768565
mmlu_business_ethics_row_14,business_ethics,Non-STEM,ok,-0.9447167,-0.5256246,-0.9276982,-0.8494365,-0.6188092
mmlu_business_ethics_row_15,business_ethics,Non-STEM,ok,-1.5656546,-1.1995384,-1.7581865,-1.6470467,-1.2485468
mmlu_business_ethics_row_16,business_ethics,Non-STEM,ok,-2.189714,-1.9776107,-1.7538675,-1.6592032,-2.0624325
mmlu_business_ethics_row_17,business_ethics,Non-STEM,ok,-1.6224334,-1.3915792,-1.6823177,-1.4975331,-1.6345901
mmlu_business_ethics_row_18,business_ethics,Non-STEM,ok,-1.3962421,-1.1046234,-1.4220679,-1.2923183,-1.2339216
mmlu_business_ethics_row_19,business_ethics,Non-STEM,bad_question_clarity,4.3239393,3.1241338,4.8662014,3.0002675,3.3134432
mmlu_business_ethics_row_20,business_ethics,Non-STEM,ok,-0.7474404,-0.47216266,-0.42699423,-0.025359234,-0.58131593
mmlu_business_ethics_row_21,business_ethics,Non-STEM,ok,-1.6300534,-1.3442159,-1.7085681,-1.577679,-1.4230933
mmlu_business_ethics_row_22,business_ethics,Non-STEM,ok,-0.38594854,-0.3963918,-0.1937795,-0.0874167,0.15679887
mmlu_business_ethics_row_23,business_ethics,Non-STEM,ok,-1.2332658,-1.4946051,-0.82846606,-0.34640816,-1.1798464
mmlu_business_ethics_row_24,business_ethics,Non-STEM,ok,-1.8094962,-1.8533351,-1.7432349,-1.3162214,-1.7223908
mmlu_business_ethics_row_25,business_ethics,Non-STEM,ok,-1.5665044,-1.3326283,-1.711401,-1.5208076,-1.4704975
mmlu_business_ethics_row_26,business_ethics,Non-STEM,ok,-1.5416663,-1.1021286,-1.6744751,-1.5027097,-1.248678
mmlu_business_ethics_row_27,business_ethics,Non-STEM,ok,-1.2235982,-1.4057989,-1.0936058,-1.463967,-0.98291105
mmlu_business_ethics_row_28,business_ethics,Non-STEM,ok,0.7983981,1.481065,1.7275859,1.2740326,1.4684738
mmlu_business_ethics_row_29,business_ethics,Non-STEM,ok,-1.5160931,-0.94913054,-1.6464496,-1.2401443,-1.3987606
mmlu_business_ethics_row_30,business_ethics,Non-STEM,ok,-1.643728,-1.7546123,-1.5589882,-1.1503139,-1.5332648
mmlu_business_ethics_row_31,business_ethics,Non-STEM,ok,-1.4472084,-1.58643,-1.228267,-0.52979475,-1.28093
mmlu_business_ethics_row_32,business_ethics,Non-STEM,bad_question_clarity,5.710187,3.1252954,5.11865,3.4353874,3.6541438
mmlu_business_ethics_row_33,business_ethics,Non-STEM,ok,-1.3100055,-1.4578624,-1.1435126,-0.43388483,-1.1498814
mmlu_business_ethics_row_34,business_ethics,Non-STEM,ok,-0.51342034,-0.21382363,-0.3866376,0.085488744,0.0991652
mmlu_business_ethics_row_35,business_ethics,Non-STEM,ok,-0.28075704,-0.64078593,0.20263842,0.028342195,0.08763738
mmlu_business_ethics_row_36,business_ethics,Non-STEM,ok,3.9497151,2.6473317,1.8024313,2.8303752,2.0452502
mmlu_business_ethics_row_37,business_ethics,Non-STEM,ok,-1.1200994,-0.54302466,-1.2452693,-0.77451766,-0.7568148
mmlu_business_ethics_row_38,business_ethics,Non-STEM,ok,-0.9154718,-0.78301716,-1.0061053,-1.0444212,-0.31418237
mmlu_business_ethics_row_39,business_ethics,Non-STEM,ok,-1.6468488,-1.2562288,-1.7711283,-1.8007756,-1.3929789
mmlu_business_ethics_row_40,business_ethics,Non-STEM,bad_question_clarity,5.2701025,2.4600272,4.391841,2.6931093,3.0096154
mmlu_business_ethics_row_41,business_ethics,Non-STEM,ok,-1.0819402,-1.1645579,-0.74070036,-0.23721501,-0.911477
mmlu_business_ethics_row_42,business_ethics,Non-STEM,ok,-1.6773772,-1.4976739,-1.5844718,-1.1677698,-1.8473076
mmlu_business_ethics_row_43,business_ethics,Non-STEM,ok,-1.4065566,-1.2659689,-1.4601765,-1.5911931,-1.1384352
mmlu_business_ethics_row_44,business_ethics,Non-STEM,ok,0.2695837,0.50542915,1.2629011,0.1442035,0.91958064
mmlu_business_ethics_row_45,business_ethics,Non-STEM,ok,-1.3968223,-1.0116433,-1.476272,-1.4330413,-1.2576777
mmlu_business_ethics_row_46,business_ethics,Non-STEM,ok,-0.017462708,-0.20496383,0.7860379,0.40321326,0.6480875
mmlu_business_ethics_row_47,business_ethics,Non-STEM,ok,-2.0761333,-2.577065,-1.9869982,-1.8651015,-2.7479486
mmlu_business_ethics_row_48,business_ethics,Non-STEM,ok,-0.43084338,0.22884728,-0.33323655,-0.060062274,0.12600906
mmlu_business_ethics_row_49,business_ethics,Non-STEM,ok,-0.4177301,1.3944023,-0.3537159,-0.033384446,-0.057842888
mmlu_business_ethics_row_50,business_ethics,Non-STEM,ok,-1.7644572,-1.6995612,-1.6507909,-1.2868409,-1.6899291
mmlu_business_ethics_row_51,business_ethics,Non-STEM,ok,-0.3505731,0.19406876,-0.032145653,-0.04459809,0.4242561
mmlu_business_ethics_row_52,business_ethics,Non-STEM,ok,-1.0994098,-0.8188509,-1.1029415,-0.73896575,-0.61810845
mmlu_business_ethics_row_53,business_ethics,Non-STEM,ok,-1.0938013,-1.0744903,-0.9399182,-0.69399184,-0.41362712
mmlu_business_ethics_row_54,business_ethics,Non-STEM,ok,-0.2073894,-1.7026954,0.8428994,0.52622,-0.2787718
mmlu_business_ethics_row_55,business_ethics,Non-STEM,bad_question_clarity,1.0098654,1.6564803,0.9620484,1.4099134,1.3404698
mmlu_business_ethics_row_56,business_ethics,Non-STEM,ok,-1.5296656,-1.2585309,-1.5578222,-1.3460405,-1.653428
mmlu_business_ethics_row_57,business_ethics,Non-STEM,ok,-1.599181,-1.6654269,-1.2632387,-0.72974646,-1.5127273
mmlu_business_ethics_row_58,business_ethics,Non-STEM,ok,0.1069315,0.6905184,1.2835718,0.35812387,0.47902596
mmlu_business_ethics_row_59,business_ethics,Non-STEM,ok,5.4269357,2.9636178,3.8945212,3.3866005,2.7786472
mmlu_business_ethics_row_60,business_ethics,Non-STEM,ok,-0.25483534,0.548289,0.018419323,0.034761693,0.58248127
mmlu_business_ethics_row_61,business_ethics,Non-STEM,ok,-3.271248,-1.4774711,-1.8495446,-0.57085496,-1.4107032
mmlu_business_ethics_row_62,business_ethics,Non-STEM,bad_question_clarity,0.68209857,1.0129201,1.5316491,0.7035156,1.1492778
mmlu_business_ethics_row_63,business_ethics,Non-STEM,ok,-1.5247308,-1.5016323,-1.4862555,-0.9112902,-1.5329832
mmlu_business_ethics_row_64,business_ethics,Non-STEM,ok,-0.96093905,-0.16254596,-0.9026738,-0.30716246,-0.71565413
mmlu_business_ethics_row_65,business_ethics,Non-STEM,ok,0.38094723,-0.87562233,1.353656,0.74783546,-0.3300921
mmlu_business_ethics_row_66,business_ethics,Non-STEM,ok,-1.2110343,-0.8238632,-1.3097432,-1.1031042,-0.90728855
mmlu_business_ethics_row_67,business_ethics,Non-STEM,ok,-1.8084219,-1.642808,-1.852258,-1.3485526,-1.9497991
mmlu_business_ethics_row_68,business_ethics,Non-STEM,ok,-1.662127,-1.7539885,-1.59953,-0.8008406,-1.4855865
mmlu_business_ethics_row_69,business_ethics,Non-STEM,bad_question_clarity,4.160719,1.638649,1.6999334,2.5370302,1.4136485
